Episode,Timestep_Entry,Price_Entry,Timestep_Exit,Price_Exit,PnL,Entry_Action,Exit_Action
41,49,19990,53,19996.5,-54.58,1,0
41,55,19998.5,56,19999.2,-19.58,1,0
41,57,20001,61,19994.5,20.42,0,1
41,62,19994.5,71,19988.8,-39.58,0,1
41,72,19989,74,19989.8,10.42,0,1
41,78,19989.8,83,19988.2,-34.58,0,1
41,84,19993,89,19993.5,-4.58,1,0
41,91,19998,92,19993.8,-89.58,0,1
41,93,19998,94,19996.5,-34.58,0,1
41,95,19998.2,96,19997.2,15.42,1,0
41,97,19997,99,19998.5,25.42,0,1
42,5,19999.8,11,19998.2,5.42,0,1
42,13,19997.8,29,20002.2,-54.58,0,1
42,30,20002.8,32,20002.5,-14.58,0,1
42,33,20003,34,20003.2,-9.58,1,0
42,36,20004.8,44,20001.8,10.42,0,1
42,45,20004,50,19995.5,-134.58,0,1
42,52,19997.5,61,19997.2,-144.58,1,0
42,64,19998.8,71,19996.8,5.42,0,1
42,73,19992,75,19990,-44.58,0,1
42,78,19993,79,19998.2,-109.58,1,0
42,83,19993.5,89,19994.5,-39.58,0,1
42,91,19992.2,92,19993,-19.58,1,0
42,93,19994.5,98,19994,-14.58,0,1
43,0,19994.5,4,19995.8,-44.58,0,1
43,6,20002.2,9,19997.2,-24.58,0,1
43,10,19998,13,19998,5.42,0,1
43,14,19998,16,19997,-24.58,0,1
43,17,20000.5,18,20000.8,0.42,0,1
43,19,20001.8,23,20004,-4.58,0,1
43,25,20000.2,30,20007.2,-24.58,1,0
43,32,20008.5,33,20009,-14.58,1,0
43,36,20008,37,20009.5,-34.58,1,0
43,39,20009.5,42,20008.5,-9.58,0,1
43,43,20009.5,56,20006,35.42,0,1
43,57,20000.5,59,20000.5,-9.58,1,0
43,60,20000,61,20003,-64.58,1,0
43,63,19997.5,64,20003.5,115.42,0,1
43,65,19997,76,20002.2,-59.58,0,1
43,78,20005.2,79,20005,-9.58,0,1
43,80,20005.8,90,20003.5,15.42,0,1
44,0,20003,9,20002.2,-24.58,0,1
44,10,20002.2,13,20003,-14.58,1,0
44,14,20002.2,43,20001,-29.58,0,1
44,46,20006.8,51,20004.2,-4.58,0,1
44,57,20002.8,63,19995.5,-109.58,0,1
44,64,19997,66,19996.8,-34.58,1,0
44,67,20002.8,72,20003.5,-99.58,1,0
44,73,20004.2,77,20007.5,-24.58,0,1
44,78,20007,79,20007.5,5.42,0,1
44,80,20008.5,83,20010,-34.58,1,0
44,84,20009.2,89,20006.8,-54.58,0,1
44,91,20010,97,19998.2,-99.58,0,1
44,98,20002,99,19999.2,50.42,1,0
45,0,20004.8,1,20001.8,-64.58,0,1
45,2,20005.5,3,20001.8,-79.58,0,1
45,4,20002.2,8,20005,0.42,0,1
45,9,20005.5,10,20004,-34.58,0,1
45,12,20005.5,18,20005.5,5.42,0,1
45,20,20005.2,25,20004.8,5.42,1,0
45,27,20005.5,28,20003.8,-39.58,0,1
45,29,20006,30,20003.8,-49.58,0,1
45,31,20005.8,32,20003.5,-49.58,0,1
45,35,20005.2,36,20003.2,35.42,1,0
45,37,20002.2,38,20005,-59.58,1,0
45,41,19999.5,43,19999.5,-14.58,1,0
45,44,20002.2,52,20003.8,50.42,0,1
45,54,20006.2,57,20005.2,-24.58,0,1
45,59,20005.8,63,20006,-9.58,1,0
45,64,20005.8,70,20004.8,-29.58,1,0
45,72,20003.5,92,20005.5,-49.58,1,0
45,93,20002.8,95,20005,-49.58,1,0
45,97,19999.8,98,19999,-19.58,0,1
46,0,20000,1,19998.5,-34.58,0,1
46,2,19998.5,6,19999.2,-69.58,1,0
46,7,19999.5,8,19996.5,-64.58,0,1
46,10,19998.2,11,19996,40.42,1,0
46,12,19996.8,14,19997,0.42,0,1
46,17,19998.8,19,19995,-99.58,0,1
46,20,19995.8,21,19997,-29.58,1,0
46,22,19998.5,28,19998,-24.58,0,1
46,30,19999.5,34,19998.8,10.42,1,0
46,35,19996.5,37,19994.2,-24.58,0,1
46,38,19994,42,19995.8,-44.58,1,0
46,44,19996.5,46,20000.2,-79.58,1,0
46,49,19997,51,19993.2,-69.58,0,1
46,53,19996.5,56,19996.2,5.42,0,1
46,57,19999,62,19994.5,-9.58,0,1
46,65,19995.5,66,19993,-54.58,0,1
46,68,19990,70,19988.2,-14.58,1,0
46,71,19989.8,75,19987.5,-14.58,0,1
46,77,19988.5,80,19990.8,40.42,0,1
46,81,19990.8,84,19991,-49.58,1,0
46,85,19993.2,89,19991.5,-54.58,0,1
46,90,19992,98,20004.2,5.42,0,1
47,0,19994.2,2,19994,-29.58,1,0
47,4,19994.2,10,19996,-9.58,0,1
47,11,19995.5,12,19998,45.42,0,1
47,14,19998.2,20,20003.8,-114.58,1,0
47,21,20003.2,33,19997.8,-39.58,1,0
47,34,19992,42,19997.8,-64.58,1,0
47,43,19996.5,44,19997.5,-24.58,1,0
47,46,19999,47,20003.2,-89.58,1,0
47,48,19998,53,20001,-44.58,1,0
47,54,19999.2,61,20000,-14.58,1,0
47,62,19998.5,65,20001.8,-34.58,0,1
47,66,20003.5,67,20005.2,30.42,0,1
47,68,19999.8,71,19996.5,-29.58,0,1
47,72,19997.2,76,19996.8,-34.58,0,1
47,77,19995.5,79,19997.5,0.42,1,0
47,80,19999.5,84,20001,40.42,0,1
47,85,20002,86,20003.2,-29.58,1,0
47,87,20003.2,90,20003.8,-14.58,1,0
47,91,20003.8,93,19998.8,-104.58,0,1
47,94,19998.2,95,20001,-59.58,1,0
47,96,19998.2,98,20000,-39.58,1,0
48,0,20004.8,4,20004.5,-9.58,0,1
48,5,20004.5,19,20004.5,-9.58,1,0
48,20,20004.2,21,20004.8,-14.58,1,0
48,22,20004.2,23,20004.5,-9.58,1,0
48,25,20004.2,28,20004.8,-9.58,1,0
48,29,20004,34,20005,-24.58,1,0
48,35,20005,37,20004,-24.58,0,1
48,39,20004.8,40,20004.2,5.42,1,0
48,41,20004,45,20004,-9.58,1,0
48,46,20004,48,20005,-24.58,1,0
48,49,20003.8,53,20005.2,-24.58,1,0
48,54,20003.2,60,20005.2,-49.58,1,0
48,61,20004.8,63,20005.2,-14.58,1,0
48,64,20004.5,65,20003.5,-24.58,0,1
48,66,20004,69,20005.5,-34.58,1,0
48,70,20003.2,71,20005.5,-49.58,1,0
48,72,20003.8,74,20004.5,-19.58,1,0
48,75,20002.8,86,20007.5,-34.58,1,0
48,87,20005.2,89,20008,-59.58,1,0
48,91,20005.5,92,20005,-14.58,0,1
48,93,20005.5,94,20007.8,-49.58,1,0
48,95,20006.5,96,20006.8,0.42,0,1
48,97,20005,98,20003.8,-29.58,0,1
49,0,20006.5,3,20004.5,-74.58,0,1
49,4,20004,5,20004.5,-14.58,1,0
49,6,20003.5,8,20001.8,30.42,1,0
49,9,20004.2,10,20001,-69.58,0,1
49,11,19999.8,12,19999.2,5.42,1,0
49,13,19998,14,19996,35.42,1,0
49,15,19994.2,17,19995.5,-29.58,1,0
49,18,19995.2,23,19994.5,-24.58,1,0
49,24,19995.5,28,19995,5.42,1,0
49,29,19993.5,34,19996.2,35.42,0,1
49,36,19997.8,37,19996.8,15.42,1,0
49,38,19995.8,40,19993,-59.58,0,1
49,41,19993.2,42,19993.5,0.42,0,1
49,43,19995.2,44,19996,-19.58,1,0
49,45,19995.5,48,19995.2,0.42,1,0
49,49,19994,50,19997,-64.58,1,0
49,51,19995.5,52,19997.8,-49.58,1,0
49,53,19997.2,59,20000.5,-69.58,1,0
49,61,19996.2,67,19996.8,-84.58,1,0
49,68,20001.2,69,19998.8,45.42,1,0
49,70,19992.8,73,19999.5,-39.58,1,0
49,74,19992.8,77,19999,-129.58,1,0
49,78,19993.2,79,19995,30.42,0,1
49,81,19994,82,19993,-24.58,0,1
49,83,19992.5,84,19992.8,-9.58,1,0
49,91,19999.2,93,20000.2,-24.58,1,0
49,94,19996.8,97,19999.5,-64.58,1,0
50,0,19995.5,5,20000.8,-9.58,1,0
50,8,20000.5,12,20000.5,-4.58,1,0
50,13,20001,15,20000.2,-19.58,0,1
50,16,20001,17,20000.2,-19.58,0,1
50,18,20000,36,19999.5,0.42,1,0
50,37,19999.2,38,19998.8,-14.58,0,1
50,40,19997,42,20001,-74.58,1,0
50,43,19999.2,49,19992.5,-64.58,1,0
50,51,19986.8,55,19991.5,-119.58,1,0
50,56,19992.5,57,19994.2,30.42,0,1
50,58,19992.8,63,19988.2,215.42,1,0
50,64,19988,72,19988.5,-19.58,1,0
50,73,19988,74,19988.5,-14.58,1,0
50,75,19988.2,76,19988.5,-9.58,1,0
50,77,19988.2,79,19988.5,-9.58,1,0
50,81,19988.5,85,19988.8,-9.58,1,0
50,89,19988.5,96,19989.2,-9.58,1,0
50,97,19989,99,19989.2,-9.58,1,0
51,0,20002.8,1,20005.2,-54.58,1,0
51,2,20000.2,7,20000.2,-39.58,1,0
51,8,19998.8,9,19999,-9.58,1,0
51,10,19999.5,12,19998.5,-24.58,0,1
51,13,19999.5,15,19998,-49.58,0,1
51,16,19999.8,17,19999.2,-14.58,0,1
51,18,20001.5,19,20000,-34.58,0,1
51,20,19999.5,26,19998.5,0.42,0,1
51,28,20001.2,30,20000.8,-14.58,1,0
51,31,19999.5,33,19999.2,0.42,1,0
51,35,19999,38,19999,10.42,1,0
51,40,20000.8,42,20000,-19.58,0,1
51,43,19998.2,46,20000,-49.58,1,0
51,47,19998,48,19997.2,10.42,1,0
51,49,20000.8,50,19999.5,-29.58,0,1
51,51,19996.5,52,19995.8,10.42,1,0
51,53,19997.5,54,19997.2,-9.58,0,1
51,55,19998.8,59,20002.5,-29.58,1,0
51,61,19999.2,62,19998.2,-24.58,0,1
51,64,19996.2,68,19997.2,-24.58,1,0
51,69,19995.5,77,19999.5,-24.58,0,1
51,78,20000.2,79,19999.8,5.42,1,0
51,80,19999.8,81,20000.8,-24.58,1,0
51,82,19997.8,83,19997.2,-14.58,0,1
51,84,19999.5,85,19996.5,-64.58,0,1
51,86,19995.8,93,19997.2,55.42,0,1
51,94,19998.8,95,19996,-59.58,0,1
51,96,19989.8,97,19988.5,-29.58,0,1
52,1,20000.8,3,20001.5,-99.58,1,0
52,5,19999.5,6,20003.2,-79.58,1,0
52,7,20001.2,8,20000.8,5.42,1,0
52,9,20002.5,12,20004.2,-29.58,1,0
52,13,20003.2,18,20003.8,-14.58,1,0
52,19,20002,20,20000.2,-39.58,0,1
52,22,20001,23,20000.8,0.42,1,0
52,25,19998.5,26,20001.5,-64.58,1,0
52,27,19999.8,28,19998,-39.58,0,1
52,29,19999.5,30,19997.8,-39.58,0,1
52,31,20002,32,19998.5,-74.58,0,1
52,33,19998.2,35,20001.2,-109.58,1,0
52,36,19996.5,39,19998.5,-19.58,0,1
52,40,19996.8,41,19995.8,-24.58,0,1
52,42,19997.2,44,19998.2,-24.58,1,0
52,45,19990.5,48,19995.5,30.42,0,1
52,49,19993.2,52,20004.8,-174.58,1,0
52,53,20004.5,54,20005.8,-29.58,1,0
52,55,20006.2,57,20008,-39.58,1,0
52,58,20007.5,61,20009.2,-39.58,1,0
52,62,20009,67,20009.2,-64.58,1,0
52,68,20005.5,71,20005.8,-29.58,1,0
52,72,20005.2,74,20006,-19.58,1,0
52,76,20002.2,78,19998.8,-29.58,0,1
52,79,19998.5,82,19998.5,-4.58,1,0
52,84,19998.2,88,19998.5,-9.58,1,0
52,89,19998,93,19998.8,-19.58,1,0
52,94,19998.8,95,19998,-19.58,0,1
53,0,19997.2,2,19994.8,-54.58,0,1
53,3,19994.8,7,19995.2,-9.58,1,0
53,8,19995.2,12,19994.8,-19.58,0,1
53,14,19994.5,17,19995,-14.58,1,0
53,18,19998.8,19,19995.2,-74.58,0,1
53,21,19998.8,22,19996.2,-54.58,0,1
53,23,19994.5,27,19995.5,-9.58,1,0
53,28,19994.5,29,19997.8,-69.58,1,0
53,30,19994.5,32,19997,-54.58,1,0
53,34,19997.2,35,19997.5,-9.58,1,0
53,37,19997.2,39,19997.5,-9.58,1,0
53,40,19997.2,41,19997.5,-9.58,1,0
53,43,19997.2,44,19997.5,-9.58,1,0
53,45,19997.2,50,19997.8,-14.58,1,0
53,51,19997,52,19997.8,-19.58,1,0
53,53,19996.8,56,19996.8,-4.58,1,0
53,58,19997,59,19995.2,-39.58,0,1
53,64,19995.5,67,19998,-24.58,1,0
53,69,19996.2,72,19998,-39.58,1,0
53,73,19997.8,83,19995.5,15.42,1,0
53,84,19997.2,85,19997.5,0.42,0,1
53,86,20000,91,19994.2,-29.58,0,1
53,93,19994.8,95,19994.2,-19.58,0,1
54,0,19999.2,1,19998.5,-19.58,0,1
54,2,20000,9,19992,-19.58,1,0
54,11,19986.8,14,19986.8,-4.58,1,0
54,17,19990.8,19,19998.2,145.42,0,1
54,20,19998.8,21,19999.2,-14.58,1,0
54,23,19999,24,19999.5,-14.58,1,0
54,25,19999.5,29,19998.8,-9.58,0,1
54,30,19999.8,33,19999.5,-14.58,0,1
54,34,20000,35,19999.2,-19.58,0,1
54,38,19998.2,43,20000.2,-44.58,1,0
54,44,19998.5,45,19998.8,-9.58,1,0
54,47,19998,55,19998,-4.58,1,0
54,56,20001,57,20000.2,-19.58,0,1
54,58,19997.8,59,19998.2,-14.58,1,0
54,60,19997.5,63,20000.5,-64.58,1,0
54,65,19997.2,66,19996,20.42,1,0
54,67,19992.5,68,19991.8,-19.58,0,1
54,69,19991.8,71,19990.8,-19.58,1,0
54,73,19986.5,76,19985,-14.58,0,1
54,77,19985,78,19992.5,-154.58,1,0
54,79,19991.2,80,19993.2,-44.58,1,0
54,81,19989,84,20000.2,-229.58,1,0
54,86,19992.8,87,19993,-9.58,1,0
54,88,19992.5,91,19996,-54.58,1,0
54,92,19997,99,19994,-44.58,1,0
55,0,19999.5,5,20001.2,-39.58,1,0
55,6,20000,9,19995.8,-54.58,0,1
55,10,19994.8,11,20000,-109.58,1,0
55,12,19995.2,23,20006.8,-119.58,1,0
55,26,20001.5,30,20002,-29.58,1,0
55,31,20006.2,36,20006.2,-34.58,1,0
55,38,20005.8,39,20006,-9.58,1,0
55,40,20007.8,42,20009.5,-39.58,1,0
55,43,20009,44,20009.5,-14.58,1,0
55,45,20009,46,20008,15.42,1,0
55,48,20009.8,50,20009.2,-14.58,0,1
55,51,20007,53,20008.8,-39.58,1,0
55,54,20007.8,60,20010,-19.58,1,0
55,61,20008.2,65,20007.2,35.42,1,0
55,67,20005.8,68,20005,-19.58,0,1
55,69,20005.5,75,20006,-14.58,1,0
55,76,20007.2,79,20006.5,-19.58,0,1
55,80,20008,82,20007.8,-14.58,0,1
55,83,20007.2,92,20009.8,-109.58,1,0
55,96,20006.2,99,20008.2,15.42,0,1
56,0,20001.8,15,19987.2,35.42,1,0
56,17,19988.5,18,19987.8,10.42,1,0
56,19,19987.5,20,19987.8,-9.58,1,0
56,21,19986.8,27,19982.5,-54.58,0,1
56,28,19986.8,31,19984.8,-44.58,0,1
56,32,19983.8,34,19983.2,-4.58,1,0
56,36,19981,39,19984.2,-69.58,1,0
56,40,19983.8,43,19989,-59.58,1,0
56,44,19983.2,55,19987.2,-24.58,1,0
56,56,19987.2,58,19990.2,-74.58,1,0
56,59,19991.5,62,19991.5,0.42,1,0
56,66,19993.8,76,19991.5,-39.58,0,1
56,77,19993.5,81,19995,-34.58,1,0
56,83,19996,85,19997.5,-34.58,1,0
56,86,19996,91,19993,-14.58,1,0
57,0,19999.8,4,20007.8,-39.58,1,0
57,5,20006,8,20007.8,-39.58,1,0
57,10,20009,11,20005.2,-79.58,0,1
57,14,20006,16,20008.8,50.42,0,1
57,17,20008.8,25,20007.5,5.42,1,0
57,26,20005.2,33,20010,-29.58,1,0
57,34,20010,37,20008.8,-29.58,0,1
57,38,20009,40,20006.2,-59.58,0,1
57,41,20005.8,51,20006.5,-79.58,1,0
57,52,20006.8,55,20005.5,20.42,1,0
57,56,20004.5,59,20005.5,15.42,0,1
57,60,20004,62,20002.8,-29.58,0,1
57,65,20003,71,20006,-39.58,1,0
57,73,20003.5,79,20001.8,-19.58,0,1
57,80,20001.5,83,20005.5,-84.58,1,0
57,84,20002.2,85,20001.5,10.42,1,0
57,86,20001.8,87,20001.2,-14.58,0,1
57,88,20001,91,20000.5,5.42,1,0
57,92,20000.5,94,19997.8,-24.58,0,1
57,95,20000.2,96,19999.8,-14.58,0,1
58,0,19991.2,6,19988.2,-34.58,1,0
58,7,19991.2,8,19987.8,-74.58,0,1
58,9,19989.8,17,19995.5,100.42,0,1
58,18,20004.5,20,20002.8,-39.58,0,1
58,21,20005.2,23,20006.5,20.42,0,1
58,24,20002.5,26,20007.8,-109.58,1,0
58,27,20009.5,28,20006.8,-59.58,0,1
58,29,20009.5,31,20009,-14.58,0,1
58,32,20009.5,33,20008.8,10.42,1,0
58,34,20006.2,36,20005.2,-24.58,0,1
58,37,20005.2,41,20004,-89.58,0,1
58,43,20005,46,20005,-9.58,0,1
58,48,20002.2,52,20004.5,-39.58,1,0
58,53,20003.8,55,20009.8,-124.58,1,0
58,58,20007.2,61,20009,-79.58,1,0
58,62,20009.2,63,20007.5,-39.58,0,1
58,64,20006,66,20005.5,-14.58,0,1
58,69,20002,75,20001.2,-19.58,1,0
58,76,19998.5,78,20004.2,-119.58,1,0
58,79,20001.2,87,20009.8,-174.58,1,0
58,88,20007.2,89,20010.2,-64.58,1,0
58,91,20006.8,92,20009.5,-59.58,1,0
58,94,20006.2,95,20009,-59.58,1,0
58,97,20006.2,98,20007.5,-29.58,1,0
59,0,20009,5,20005.8,-69.58,0,1
59,6,20005.8,10,20005.2,20.42,0,1
59,12,20002.5,13,20000.2,40.42,1,0
59,14,19998.8,15,19998.2,5.42,1,0
59,16,19997,17,19999,-44.58,1,0
59,18,19997.5,25,19995.5,-24.58,0,1
59,26,19997.2,30,19995,-19.58,1,0
59,31,19997.5,40,19986.8,-24.58,0,1
59,41,19992.2,42,19987.5,90.42,1,0
59,43,19993.5,46,19996.2,-39.58,1,0
59,47,19997.5,49,19995.2,-94.58,0,1
59,50,19989,52,19991.2,-49.58,1,0
59,54,19991,55,19995,-84.58,1,0
59,57,19994.8,62,19994.5,-19.58,0,1
59,63,19995.5,79,19995.2,-14.58,0,1
59,81,19994.5,85,19995.8,-49.58,1,0
59,87,19994.8,91,19995.8,-44.58,1,0
59,93,19995.8,95,19996,-9.58,0,1
59,96,19996,99,19993.2,-59.58,0,1
60,2,19999.5,8,19998.5,-44.58,0,1
60,9,19999,11,19998.2,10.42,1,0
60,12,19999.8,14,20002.5,15.42,0,1
60,15,20003.8,23,20006,0.42,0,1
60,24,20006.5,25,20007.2,-19.58,1,0
60,28,20006.8,29,20007.5,-19.58,1,0
60,31,20006.5,34,20008,-14.58,1,0
60,41,20004.8,43,20006,-24.58,0,1
60,45,20004.8,50,20001.8,-24.58,0,1
60,51,20001.8,53,20002.8,-34.58,1,0
60,54,20002,58,20000.2,-69.58,0,1
60,59,20002.8,61,20000,-59.58,0,1
60,63,20000.2,65,19999.5,-24.58,0,1
60,66,20002.8,68,20003.8,-24.58,1,0
60,70,20004.8,71,20002.5,-49.58,0,1
60,72,20003.5,73,20004.5,-24.58,1,0
60,74,20000.8,76,20003.8,-79.58,1,0
60,78,20000.8,79,20001.2,-14.58,1,0
60,80,20002.8,82,20004.5,15.42,0,1
60,88,19999.2,89,20000.2,-24.58,1,0
60,91,20004.8,93,20007.2,45.42,0,1
60,94,20006.2,95,20004.8,-34.58,0,1
60,97,20006.2,98,20006,0.42,1,0
61,0,20007,6,20008,-29.58,1,0
61,10,20007.8,12,20007.5,-9.58,0,1
61,13,20008,17,20003.5,5.42,1,0
61,18,20004,20,20001.2,-59.58,0,1
61,21,20005.5,29,20004.2,-44.58,0,1
61,31,20002.5,33,20000.5,35.42,1,0
61,34,20003.5,36,20007.2,70.42,0,1
61,37,19998.8,40,19994.5,75.42,1,0
61,41,19991.5,45,19990.5,-64.58,1,0
61,46,19993.2,49,19991.2,55.42,1,0
61,51,19992.2,53,19987.5,-59.58,0,1
61,55,19990.2,57,19990.5,0.42,0,1
61,58,19988.5,70,19995.5,-14.58,0,1
61,71,19995.2,80,20001.2,35.42,0,1
61,81,20000.8,84,20002.8,10.42,1,0
61,85,20002.8,97,20001,10.42,0,1
61,98,20001.5,99,20001,5.42,1,0
62,0,19998.5,12,19995.5,55.42,0,1
62,13,19995,14,19996.8,30.42,0,1
62,15,19998.2,17,19997.5,-19.58,0,1
62,18,20000,32,19993.8,-64.58,0,1
62,33,19996.5,35,19992,-9.58,0,1
62,36,19993,52,20008.8,-9.58,0,1
62,55,20007.5,60,20003.2,-4.58,1,0
62,61,20003.2,66,19998.5,-34.58,0,1
62,67,19997.2,71,19996.8,10.42,0,1
62,73,19999.2,79,19994.8,-134.58,0,1
62,80,19996.5,90,19997.2,-39.58,1,0
62,92,19994,98,19997.5,-24.58,1,0
63,0,20007.2,1,20005.5,-39.58,0,1
63,2,20007.2,3,20006.2,-24.58,0,1
63,4,20005.2,5,20005.8,-14.58,1,0
63,6,20004.2,7,20005.5,-29.58,1,0
63,8,20004,12,20004.2,-14.58,1,0
63,13,20004.5,15,20006,-59.58,1,0
63,16,20003.2,20,20007.2,-84.58,1,0
63,22,20006,28,20004.2,-39.58,0,1
63,29,20007.5,31,20006,-39.58,0,1
63,32,20006.8,39,20003.2,75.42,1,0
63,40,20003.2,42,20003,-9.58,0,1
63,43,20003.2,44,20003,-9.58,0,1
63,45,20003,49,20003.5,-14.58,1,0
63,50,20003.5,57,20002.5,-24.58,0,1
63,58,20002.5,59,20000.2,40.42,1,0
63,60,20001,64,20000,-24.58,0,1
63,65,20001.8,69,19999,-14.58,0,1
63,70,20003.8,71,19999.2,-94.58,0,1
63,72,20000.8,77,20001.2,-59.58,1,0
63,78,19998.5,87,19999.2,-29.58,1,0
63,88,19998.8,89,19997.8,-24.58,0,1
63,90,19997.8,94,19997.2,-79.58,0,1
63,95,19997.5,98,19997,-49.58,0,1
64,0,20001.8,2,20002.8,-24.58,1,0
64,5,20004.2,6,20003.5,10.42,1,0
64,7,20005,11,20001.2,-79.58,0,1
64,13,19998.5,15,20002.8,-89.58,1,0
64,16,20002.5,18,19999.8,50.42,1,0
64,19,20000,20,20001,-24.58,1,0
64,21,20001.5,27,20005.2,-54.58,1,0
64,28,20005.5,29,20004.8,-19.58,0,1
64,31,20004.5,33,20005,-9.58,1,0
64,35,20002,36,20003,-24.58,1,0
64,37,20002.5,40,20003,-14.58,1,0
64,41,20004.5,42,20002,-54.58,0,1
64,45,20002.5,49,20002.8,-9.58,1,0
64,50,20002.2,51,20003.5,-29.58,1,0
64,52,20006.2,54,20004.8,-49.58,0,1
64,60,20005,62,20004.2,-19.58,0,1
64,64,20008.5,69,20007.8,-29.58,0,1
64,70,20009.5,74,20006.8,-59.58,0,1
64,77,20003.5,82,20002.2,-24.58,0,1
64,83,20003.2,91,20007.2,-44.58,1,0
64,92,20006.5,96,20009.8,-114.58,1,0
65,0,19993,2,19999.5,-134.58,1,0
65,4,19999.5,7,20001,25.42,0,1
65,8,20003,10,19992.5,-214.58,0,1
65,12,19994.5,19,19994.5,-44.58,0,1
65,20,19997,22,20001.2,-89.58,1,0
65,24,20000.2,27,20002.5,-34.58,1,0
65,28,20000.2,35,20003.8,-29.58,1,0
65,37,20005,39,20008.2,-69.58,1,0
65,40,20003,41,20008.2,-109.58,1,0
65,42,20009.2,43,20006.2,-64.58,0,1
65,44,20008.8,47,20009.5,-79.58,1,0
65,48,20004.8,49,20007,-49.58,1,0
65,51,20001.5,53,19996.2,60.42,1,0
65,56,20009,59,20009.5,-14.58,1,0
65,60,20008.5,62,20005.8,-59.58,0,1
65,63,20005.8,70,20001.5,5.42,1,0
65,71,20002.2,72,19997.2,-104.58,0,1
65,73,19997.2,75,19997.8,-14.58,1,0
65,76,19994.8,77,19994.5,-9.58,0,1
65,78,19994.5,79,19994.5,-4.58,1,0
65,80,19993.8,84,19993.8,-4.58,1,0
65,85,19993.5,91,19997.8,-69.58,1,0
65,92,19997,93,19994.2,-59.58,0,1
65,95,19993.2,97,19997.8,-94.58,1,0
66,1,20001,8,20000.5,-54.58,0,1
66,11,20005.8,13,20004,-39.58,0,1
66,14,20003.2,17,20007.8,-94.58,1,0
66,20,20003.2,25,20001.2,-24.58,1,0
66,27,19997.5,31,19998,-14.58,1,0
66,33,19998,37,20000.8,10.42,0,1
66,38,20000.2,40,20001.2,30.42,0,1
66,41,20002.5,44,20002.2,0.42,1,0
66,45,20000.2,46,20002,30.42,0,1
66,49,19996.2,53,19994.2,-39.58,1,0
66,54,19995.2,55,19989,-129.58,0,1
66,56,19989.8,61,19991.5,-14.58,0,1
66,62,19994,63,19992.2,30.42,1,0
66,64,19992.5,67,19999.5,-39.58,1,0
66,68,19999,69,19998.5,5.42,1,0
66,71,19997.5,72,20005,-154.58,1,0
66,73,20006.5,74,20003,-74.58,0,1
66,75,20003.2,76,20007,-79.58,1,0
66,77,20006,78,20002.8,60.42,1,0
66,79,20001.5,80,20005.5,-84.58,1,0
66,81,20006,85,20006.2,-29.58,0,1
66,86,20005.8,88,20004.5,20.42,1,0
66,89,20004.2,92,20006.2,-14.58,0,1
66,94,20006.2,97,20008,-39.58,1,0
67,0,19996,8,19992.8,-9.58,0,1
67,9,19991.8,11,19992.8,-24.58,1,0
67,12,19992.8,16,19993,0.42,0,1
67,17,19993.2,22,19993.2,-9.58,0,1
67,23,19994,24,19993,-24.58,0,1
67,26,19991.8,29,19995.8,-74.58,1,0
67,30,19991.8,31,19996,-89.58,1,0
67,32,19995.8,34,19994.5,-29.58,0,1
67,36,19994.5,38,19995.2,-19.58,1,0
67,39,19993.5,40,19997,-74.58,1,0
67,43,19996.5,52,19992.8,-79.58,0,1
67,54,19996.8,55,19995.8,-24.58,0,1
67,56,19995.5,57,19997.5,-44.58,1,0
67,58,19996.2,59,19993,60.42,1,0
67,60,19994,66,19994.8,-59.58,0,1
67,67,19996.5,68,19996.5,-4.58,0,1
67,69,19996.5,71,19996,-14.58,0,1
67,72,19997.8,80,19998,5.42,0,1
67,81,19998.2,82,19998.5,0.42,0,1
67,83,19998.5,85,19996.8,-39.58,0,1
67,86,19998.2,89,19999.5,20.42,0,1
67,90,20000,92,20000.2,0.42,0,1
67,93,20000.5,95,20003.8,60.42,0,1
67,98,20003,99,20002.8,-9.58,0,1
68,0,20006.5,2,20006,-14.58,0,1
68,3,20006.5,7,20003.8,-49.58,0,1
68,8,20006.2,13,20004.8,25.42,0,1
68,17,20000.5,19,20003.5,-64.58,1,0
68,20,20004.2,22,20005,-19.58,1,0
68,24,20003.5,27,20006.8,-69.58,1,0
68,28,20003.8,31,20001.5,40.42,1,0
68,32,20002,35,20001.8,-4.58,0,1
68,36,20001.2,39,20002,-14.58,1,0
68,40,20000.5,43,20003.8,5.42,0,1
68,44,19999.5,51,20002.8,-69.58,1,0
68,53,20000.8,54,20003.8,-64.58,1,0
68,55,20000.2,60,20003,-29.58,1,0
68,61,20004,63,20002.8,-29.58,0,1
68,64,20002.8,66,20003.8,-24.58,1,0
68,67,20001.5,68,20003.8,-49.58,1,0
68,69,20003.8,70,20001.5,-49.58,0,1
68,71,20002,73,20005.8,-19.58,1,0
68,74,20000.8,75,20005.2,-94.58,1,0
68,76,20001.8,81,19998,-54.58,1,0
68,82,19994.8,84,19994.5,-14.58,0,1
68,85,19994.5,87,19997,45.42,0,1
68,88,19997.2,91,20000.2,-69.58,1,0
68,92,20000.5,93,19999.8,-19.58,0,1
68,94,20000.5,96,20000.5,-4.58,0,1
68,97,19998.5,99,20001.8,-99.58,1,0
69,0,20004.2,8,20006.5,-54.58,1,0
69,9,20006.2,14,20007,-19.58,1,0
69,15,20007,18,20005,-29.58,0,1
69,19,20005.5,20,20004.8,-19.58,0,1
